timestamp,peerId,metode,tahap,durasi_ms,ukuran_payload_byte,status,keterangan
"2026-09-17T11:13:21.085Z","peer-a","ZKP","generate_proof_client","1106.600","1112","sukses",""
"2026-09-17T11:13:21.438Z","peer-a","ZKP","call_setup_total","1518.300","","sukses",""
"2026-09-17T11:13:26.252Z","peer-a","ZKP","generate_proof_client","922.000","1116","sukses",""
"2026-09-17T11:13:26.581Z","peer-a","ZKP","call_setup_total","1294.500","","sukses",""
"2026-09-17T11:13:31.236Z","peer-a","ZKP","generate_proof_client","1013.600","1112","sukses",""
"2026-09-17T11:13:31.648Z","peer-a","ZKP","call_setup_total","1480.300","","sukses",""
"2026-09-17T11:13:36.653Z","peer-a","ZKP","generate_proof_client","847.900","1116","sukses",""
"2026-09-17T11:13:36.993Z","peer-a","ZKP","call_setup_total","1227.000","","sukses",""
"2026-09-17T11:13:41.909Z","peer-a","ZKP","generate_proof_client","876.600","1112","sukses",""
"2026-09-17T11:13:42.317Z","peer-a","ZKP","call_setup_total","1320.800","","sukses",""
"2026-09-17T11:13:47.047Z","peer-a","ZKP","generate_proof_client","945.700","1116","sukses",""
"2026-09-17T11:13:47.431Z","peer-a","ZKP","call_setup_total","1383.100","","sukses",""
"2026-09-17T11:13:52.204Z","peer-a","ZKP","generate_proof_client","863.000","1112","sukses",""
"2026-09-17T11:13:52.593Z","peer-a","ZKP","call_setup_total","1285.400","","sukses",""
"2026-09-17T11:13:57.820Z","peer-a","ZKP","generate_proof_client","897.000","1116","sukses",""
"2026-09-17T11:13:58.148Z","peer-a","ZKP","call_setup_total","1278.600","","sukses",""
"2026-09-17T11:14:02.905Z","peer-a","ZKP","generate_proof_client","967.800","1112","sukses",""
"2026-09-17T11:14:03.241Z","peer-a","ZKP","call_setup_total","1360.500","","sukses",""
"2026-09-17T11:14:08.368Z","peer-a","ZKP","generate_proof_client","885.000","1112","sukses",""
"2026-09-17T11:14:08.742Z","peer-a","ZKP","call_setup_total","1306.100","","sukses",""
"2026-09-17T11:14:13.849Z","peer-a","ZKP","generate_proof_client","1238.500","1116","sukses",""
"2026-09-17T11:14:14.333Z","peer-a","ZKP","call_setup_total","1788.400","","sukses",""
"2026-09-17T11:14:19.252Z","peer-a","ZKP","generate_proof_client","1085.200","1112","sukses",""
"2026-09-17T11:14:19.690Z","peer-a","ZKP","call_setup_total","1554.000","","sukses",""
